"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"170","berlin","2020-13-10",239139,"Brunnenstr. Süd",52.53625,13.39795,"Private room in apartment","Private room",2,1,2,"$55.00",90,365,0,55,1650
"171","berlin","2020-13-10",240169,"Rixdorf",52.47917,13.43787,"Private room in apartment","Private room",2,1,1,"$22.00",3,60,0,22.0333333333333,661
"172","berlin","2020-13-10",240735,"Biesdorf",52.49958,13.55798,"Private room in house","Private room",1,1,1,"$35.00",1,1125,13,35,595
"173","berlin","2020-13-10",242794,"Frankfurter Allee Süd FK",52.51487,13.45561,"Entire apartment","Entire home/apt",2,1,2,"$100.00",4,365,0,100,3000
"174","berlin","2020-13-10",242908,"Zehlendorf  Südwest",52.41558,13.16418,"Entire condominium","Entire home/apt",4,1,3,"$75.00",5,365,18,75,900
"175","berlin","2020-13-10",242927,"Zehlendorf  Südwest",52.41581,13.16446,"Entire condominium","Entire home/apt",4,1,2,"$75.00",5,365,18,72.5,870
"176","berlin","2020-13-10",242978,"Moabit West",52.52826,13.33044,"Entire apartment","Entire home/apt",4,NA,1,"$42.00",2,365,14,53.9375,863
"177","berlin","2020-13-10",243057,"Moabit West",52.53067,13.33532,"Entire apartment","Entire home/apt",5,1,2,"$190.00",2,1125,30,NA,0
"178","berlin","2020-13-10",243063,"Brunnenstr. Süd",52.5285,13.39067,"Entire apartment","Entire home/apt",5,2,3,"$63.86",1,1125,8,62.8636363636364,1383
"179","berlin","2020-13-10",243081,"Brunnenstr. Süd",52.5293,13.39084,"Entire apartment","Entire home/apt",8,2,5,"$70.00",1,365,11,72.1578947368421,1371
"180","berlin","2020-13-10",243238,"Johannisthal",52.44596,13.49778,"Entire apartment","Entire home/apt",4,2,4,"$68.00",2,365,28,68,136
"181","berlin","2020-13-10",245744,"Regierungsviertel",52.52198,13.39059,"Entire apartment","Entire home/apt",6,3,6,"$150.00",4,1125,0,150,4500
"182","berlin","2020-13-10",245781,"Karl-Marx-Allee-Nord",52.52484,13.42447,"Entire apartment","Entire home/apt",2,1,2,"$70.00",2,1124,0,70,2100
"183","berlin","2020-13-10",245809,"Prenzlauer Berg Nord",52.54401,13.43987,"Entire condominium","Entire home/apt",4,1,2,"$90.00",4,365,0,90,2700
"184","berlin","2020-13-10",245827,"Regierungsviertel",52.51155,13.40053,"Entire apartment","Entire home/apt",4,1,4,"$93.00",30,365,0,93,2790
"185","berlin","2020-13-10",245991,"West 2",52.58422,13.23114,"Entire apartment","Entire home/apt",2,1,0,"$25.00",30,365,0,25,750
"186","berlin","2020-13-10",246007,"West 2",52.58203,13.23072,"Entire apartment","Entire home/apt",2,1,2,"$21.00",30,365,0,21,630
"187","berlin","2020-13-10",248192,"Schöneberg-Nord",52.49882,13.34778,"Entire apartment","Entire home/apt",3,NA,3,"$34.00",1,365,0,40.4,1212
"188","berlin","2020-13-10",249419,"Helmholtzplatz",52.543,13.42487,"Entire loft","Entire home/apt",2,1,1,"$87.00",31,90,6,86.25,2070
"189","berlin","2020-13-10",250007,"Schöneberg-Nord",52.49512,13.35251,"Entire apartment","Entire home/apt",4,1,2,"$69.00",2,1125,0,67.6666666666667,2030
"190","berlin","2020-13-10",250015,"Düsseldorfer Straße",52.49673,13.33521,"Entire apartment","Entire home/apt",6,2,2,"$70.00",63,365,0,70,2100
"191","berlin","2020-13-10",250023,"Düsseldorfer Straße",52.49771,13.33626,"Entire apartment","Entire home/apt",4,2,3,"$50.00",22,365,0,50,1500
"192","berlin","2020-13-10",250121,"Prenzlauer Berg Südwest",52.53137,13.40813,"Private room in house","Private room",1,1,1,"$54.00",3,365,30,NA,0
"193","berlin","2020-13-10",250138,"Prenzlauer Berg Südwest",52.53098,13.40699,"Private room in house","Private room",2,1,1,"$63.00",3,31,30,NA,0
"194","berlin","2020-13-10",250171,"Prenzlauer Berg Südwest",52.53027,13.40789,"Private room in house","Private room",2,1,1,"$60.00",3,14,30,NA,0
"195","berlin","2020-13-10",250253,"Otto-Suhr-Allee",52.51792,13.30729,"Entire apartment","Entire home/apt",6,2,5,"$98.43",3,30,25,100,500
"196","berlin","2020-13-10",250376,"Frankfurter Allee Süd FK",52.51213,13.45229,"Private room in loft","Private room",6,1,2,"$80.00",1,8,25,80,400
"197","berlin","2020-13-10",250684,"Prenzlauer Berg Südwest",52.52997,13.4078,"Private room in house","Private room",4,1,2,"$94.00",3,365,30,NA,0
"198","berlin","2020-13-10",250687,"Schöneberg-Süd",52.48471,13.35982,"Entire apartment","Entire home/apt",1,1,1,"$60.00",3,30,0,63.1666666666667,1895
"199","berlin","2020-13-10",250704,"Marienfelde",52.42298,13.37529,"Entire apartment","Entire home/apt",4,1,0,"$61.00",4,60,25,61,305
"200","berlin","2020-13-10",250707,"Otto-Suhr-Allee",52.51792,13.30729,"Entire apartment","Entire home/apt",4,1,1,"$61.00",3,365,26,60.5,242
"201","berlin","2020-13-10",250729,"Friedenau",52.47013,13.34851,"Entire apartment","Entire home/apt",6,2,3,"$75.00",3,365,21,75.6666666666667,681
"202","berlin","2020-13-10",250753,"Tiergarten Süd",52.49953,13.36546,"Entire condominium","Entire home/apt",6,2,5,"$98.00",3,365,29,97,97
"203","berlin","2020-13-10",250871,"Schöneberg-Süd",52.48538,13.34681,"Entire apartment","Entire home/apt",3,NA,0,"$63.00",2,365,19,61.8181818181818,680
"204","berlin","2020-13-10",251398,"Heerstraße Nord",52.51604,13.17573,"Private room in house","Private room",2,1,0,"$40.00",1,1125,28,40,80
"205","berlin","2020-13-10",252664,"Brunnenstr. Nord",52.53935,13.39111,"Entire apartment","Entire home/apt",2,1,2,"$54.00",3,1125,5,48.2,1205
"206","berlin","2020-13-10",252699,"Karl-Marx-Allee-Süd",52.51461,13.45033,"Entire apartment","Entire home/apt",4,1,1,"$56.00",60,1125,0,56,1680
"207","berlin","2020-13-10",252933,"Schöneberg-Nord",52.49839,13.35009,"Private room in apartment","Private room",1,1,1,"$32.00",2,7,0,32,960
"208","berlin","2020-13-10",252967,"Frankfurter Allee Süd FK",52.51182,13.47093,"Private room in apartment","Private room",4,1,3,"$35.00",2,365,0,35,1050
"209","berlin","2020-13-10",252993,"Frankfurter Allee Süd FK",52.51182,13.47093,"Private room in apartment","Private room",5,1,4,"$30.00",2,365,0,30,900
"210","berlin","2020-13-10",253005,"Frankfurter Allee Süd FK",52.51182,13.47093,"Private room in apartment","Private room",1,1,1,"$30.00",2,90,0,30,900
"211","berlin","2020-13-10",253128,"Reuterstraße",52.49114,13.42831,"Private room in apartment","Private room",2,1,1,"$49.00",3,100,0,49,1470
"212","berlin","2020-13-10",254551,"Schloß Charlottenburg",52.52198,13.29832,"Entire apartment","Entire home/apt",2,1,3,"$32.00",180,365,0,32,960
"213","berlin","2020-13-10",254559,"Mierendorffplatz",52.52324,13.29912,"Entire apartment","Entire home/apt",4,1,3,"$65.00",61,365,0,65,1950
"214","berlin","2020-13-10",254762,"nördliche Luisenstadt",52.50323,13.43322,"Entire apartment","Entire home/apt",2,1,2,"$80.00",93,1100,0,80,2400
"215","berlin","2020-13-10",254788,"Südliche Friedrichstadt",52.49768,13.41314,"Entire apartment","Entire home/apt",3,2,3,"$50.00",93,1000,0,50,1500
"216","berlin","2020-13-10",255194,"Schloß Charlottenburg",52.5123,13.29098,"Entire apartment","Entire home/apt",4,1,2,"$55.00",7,365,28,55,110
"217","berlin","2020-13-10",255201,"Schloß Charlottenburg",52.5126,13.2927,"Entire apartment","Entire home/apt",2,NA,2,"$45.00",1,760,25,45,225
"218","berlin","2020-13-10",255205,"Schloß Charlottenburg",52.51197,13.29191,"Entire serviced apartment","Entire home/apt",3,NA,3,"$45.00",1,760,27,45,135
"219","berlin","2020-13-10",255209,"Schloß Charlottenburg",52.51207,13.29227,"Entire apartment","Entire home/apt",2,NA,3,"$55.00",1,365,0,55,1650
"220","berlin","2020-13-10",255368,"Reuterstraße",52.48727,13.42885,"Private room in apartment","Private room",1,1,1,"$18.00",6,20,0,18.2333333333333,547
"221","berlin","2020-13-10",255557,"Frankfurter Allee Süd FK",52.50786,13.46703,"Entire apartment","Entire home/apt",4,NA,2,"$56.00",2,92,29,56,56
"222","berlin","2020-13-10",255722,"Tempelhofer Vorstadt",52.49707,13.3849,"Entire apartment","Entire home/apt",5,2,5,"$65.00",3,365,26,65,260
"223","berlin","2020-13-10",255778,"südliche Luisenstadt",52.49701,13.4437,"Entire apartment","Entire home/apt",4,2,2,"$95.00",2,365,28,95,190
"224","berlin","2020-13-10",255829,"Lichtenrade",52.39179,13.41011,"Entire apartment","Entire home/apt",6,2,3,"$58.00",3,365,9,58,1218
"225","berlin","2020-13-10",255912,"Frankfurter Allee Süd FK",52.50876,13.46817,"Entire apartment","Entire home/apt",4,1,2,"$60.00",4,31,3,62.3333333333333,1683
"226","berlin","2020-13-10",257317,"Albrechtstr.",52.46267,13.34238,"Entire apartment","Entire home/apt",2,2,3,"$65.00",2,365,27,65,195
"227","berlin","2020-13-10",257373,"Prenzlauer Berg Südwest",52.53949,13.41615,"Entire apartment","Entire home/apt",3,NA,3,"$111.00",1,1125,0,114.333333333333,3430
"228","berlin","2020-13-10",257766,"Regierungsviertel",52.51908,13.39615,"Entire loft","Entire home/apt",2,1,1,"$134.00",4,1125,7,136,3128
"229","berlin","2020-13-10",260095,"Buckow",52.42482,13.44685,"Entire apartment","Entire home/apt",4,1,2,"$55.00",1,365,0,55,1650
"230","berlin","2020-13-10",263258,"Tempelhofer Vorstadt",52.49055,13.39456,"Entire apartment","Entire home/apt",2,1,2,"$70.00",4,1125,0,70,2100
"231","berlin","2020-13-10",263817,"Reuterstraße",52.4893,13.42606,"Private room in apartment","Private room",2,1,2,"$29.00",2,31,0,29,870
"232","berlin","2020-13-10",264459,"Prenzlauer Berg Südwest",52.53203,13.41705,"Entire apartment","Entire home/apt",2,1,1,"$48.00",2,14,17,47.8461538461538,622
"233","berlin","2020-13-10",265354,"Karl-Marx-Allee-Süd",52.50977,13.44602,"Private room in hostel","Private room",4,1,4,"$60.00",1,7,29,84,84
"234","berlin","2020-13-10",265389,"Karl-Marx-Allee-Süd",52.50977,13.44602,"Private room in hostel","Private room",1,1,1,"$33.00",1,365,17,34.7692307692308,452
"235","berlin","2020-13-10",265394,"Karl-Marx-Allee-Süd",52.50977,13.44602,"Private room in hostel","Private room",2,1,2,"$37.00",1,365,30,NA,0
"236","berlin","2020-13-10",265400,"Karl-Marx-Allee-Süd",52.50977,13.44602,"Private room in hostel","Private room",2,1,2,"$37.00",1,365,29,40,40
"237","berlin","2020-13-10",265402,"Karl-Marx-Allee-Süd",52.50977,13.44602,"Shared room in hostel","Shared room",3,1,3,"$17.00",1,365,30,NA,0
"238","berlin","2020-13-10",265408,"Karl-Marx-Allee-Süd",52.50977,13.44602,"Shared room in hostel","Shared room",4,1,4,"$16.00",1,365,30,NA,0
"239","berlin","2020-13-10",265955,"Schöneberg-Nord",52.49164,13.34994,"Entire apartment","Entire home/apt",2,1,2,"$42.00",93,365,0,42,1260
"240","berlin","2020-13-10",266086,"Baumschulenweg",52.45117,13.48789,"Entire apartment","Entire home/apt",4,1,3,"$85.00",3,365,0,85,2550
"241","berlin","2020-13-10",267181,"Karlshorst",52.47658,13.50841,"Private room in townhouse","Private room",2,1,0,"$45.00",5,60,30,NA,0
"242","berlin","2020-13-10",267399,"Reuterstraße",52.48936,13.42643,"Entire apartment","Entire home/apt",5,1,2,"$80.00",60,1125,0,80,2400
"243","berlin","2020-13-10",267951,"Helmholtzplatz",52.54416,13.42026,"Entire apartment","Entire home/apt",4,1,2,"$65.00",2,300,19,65,715
"244","berlin","2020-13-10",268910,"Altglienicke",52.41733,13.54189,"Entire house","Entire home/apt",3,2,1,"$45.00",3,90,16,45,630
"245","berlin","2020-13-10",268974,"Rudow",52.41939,13.48618,"Entire apartment","Entire home/apt",4,1,1,"$56.00",5,30,6,56.25,1350
"246","berlin","2020-13-10",269455,"Tempelhofer Vorstadt",52.49563,13.40094,"Entire apartment","Entire home/apt",4,1,1,"$65.00",1,365,0,65,1950
"247","berlin","2020-13-10",270477,"Helmholtzplatz",52.54336,13.41736,"Entire apartment","Entire home/apt",3,1,2,"$56.00",3,1125,4,54.3076923076923,1412
"248","berlin","2020-13-10",271340,"Brunnenstr. Süd",52.53871,13.40287,"Entire apartment","Entire home/apt",2,1,1,"$59.00",4,1124,22,59,472
"249","berlin","2020-13-10",273011,"Halensee",52.49741,13.29651,"Entire apartment","Entire home/apt",8,2,8,"$125.00",3,160,23,125,875
"250","berlin","2020-13-10",273076,"Wedding Zentrum",52.54179,13.35419,"Entire apartment","Entire home/apt",4,1,4,"$65.00",3,365,0,65,1950
"251","berlin","2020-13-10",273106,"Wedding Zentrum",52.54386,13.35737,"Entire apartment","Entire home/apt",4,1,4,"$64.00",5,365,0,64,1920
"252","berlin","2020-13-10",274798,"südliche Luisenstadt",52.50075,13.44546,"Private room in apartment","Private room",2,7,1,"$61.00",2,20,28,55,110
"253","berlin","2020-13-10",277245,"Brunnenstr. Süd",52.53239,13.40097,"Entire apartment","Entire home/apt",2,1,0,"$120.00",7,1125,29,120,120
"254","berlin","2020-13-10",278415,"Moabit Ost",52.51941,13.3527,"Entire apartment","Entire home/apt",6,3,6,"$79.00",60,600,0,79,2370
"255","berlin","2020-13-10",279315,"Reuterstraße",52.4836,13.43745,"Entire apartment","Entire home/apt",1,1,1,"$45.00",21,60,23,45,315
"256","berlin","2020-13-10",279344,"Brunnenstr. Süd",52.53013,13.4044,"Entire apartment","Entire home/apt",2,1,4,"$77.00",5,365,7,70.6086956521739,1624
"257","berlin","2020-13-10",282214,"Kantstraße",52.50774,13.30346,"Private room in apartment","Private room",1,1,1,"$29.00",3,90,0,29,870
"258","berlin","2020-13-10",282734,"Schloß Charlottenburg",52.51761,13.29688,"Entire apartment","Entire home/apt",2,1,1,"$50.00",3,365,0,50,1500
"259","berlin","2020-13-10",282773,"Schloß Charlottenburg",52.51761,13.29688,"Entire apartment","Entire home/apt",2,1,1,"$50.00",3,365,18,50,600
"260","berlin","2020-13-10",282786,"Schloß Charlottenburg",52.51761,13.29688,"Entire apartment","Entire home/apt",2,1,1,"$53.00",3,365,0,53,1590
"261","berlin","2020-13-10",282797,"Schloß Charlottenburg",52.51842,13.29585,"Entire apartment","Entire home/apt",2,1,1,"$50.00",3,365,0,50,1500
"262","berlin","2020-13-10",301773,"Prenzlauer Berg Süd",52.5329,13.42622,"Entire apartment","Entire home/apt",2,1,1,"$64.00",2,365,0,64,1920
"263","berlin","2020-13-10",302167,"Prenzlauer Berg Süd",52.53386,13.42755,"Entire apartment","Entire home/apt",4,1,1,"$66.00",3,365,0,66,1980
"264","berlin","2020-13-10",303097,"Prenzlauer Berg Süd",52.52944,13.42763,"Private room in apartment","Private room",2,1,1,"$44.00",2,35,26,44,176
"265","berlin","2020-13-10",303741,"Alexanderplatz",52.52708,13.39102,"Private room in apartment","Private room",2,1,1,"$49.00",2,1125,5,61.8,1545
"266","berlin","2020-13-10",304904,"Prenzlauer Berg Nordwest",52.55381,13.40553,"Private room in apartment","Private room",2,1,1,"$29.00",2,1125,0,29.1333333333333,874
"267","berlin","2020-13-10",305987,"Prenzlauer Berg Nordwest",52.5471,13.40716,"Entire apartment","Entire home/apt",2,1,1,"$68.00",3,100,16,69.2857142857143,970
"268","berlin","2020-13-10",306312,"Helmholtzplatz",52.53992,13.42176,"Entire apartment","Entire home/apt",4,2,3,"$159.00",4,365,18,159,1908
"269","berlin","2020-13-10",306502,"Kurfürstendamm",52.50011,13.3128,"Entire apartment","Entire home/apt",2,1,1,"$71.00",4,1125,0,71.3333333333333,2140
"270","berlin","2020-13-10",309511,"Prenzlauer Berg Süd",52.53745,13.42728,"Entire apartment","Entire home/apt",2,1,1,"$65.00",3,20,0,65,1950
"271","berlin","2020-13-10",309942,"Alexanderplatz",52.51963,13.40583,"Private room in apartment","Private room",3,3,0,"$100.00",3,1125,26,100,400
"272","berlin","2020-13-10",311703,"Schöneberg-Nord",52.49599,13.35716,"Entire apartment","Entire home/apt",8,3,5,"$240.00",3,90,18,247.5,2970
"273","berlin","2020-13-10",313876,"Halensee",52.49903,13.29296,"Entire apartment","Entire home/apt",3,2,4,"$44.00",30,1125,0,44,1320
"274","berlin","2020-13-10",315533,"Schöneberg-Süd",52.48493,13.36039,"Entire apartment","Entire home/apt",2,1,2,"$54.00",60,1124,0,54,1620
"275","berlin","2020-13-10",316327,"Frankfurter Allee Süd FK",52.51301,13.46434,"Private room in apartment","Private room",2,1,1,"$27.00",2,5,6,27.125,651
"276","berlin","2020-13-10",316462,"Brunnenstr. Süd",52.52881,13.38847,"Entire apartment","Entire home/apt",6,1,1,"$59.00",1,30,13,59.7647058823529,1016
"277","berlin","2020-13-10",320028,"Friedenau",52.47034,13.33677,"Private room","Private room",2,1,1,"$43.00",2,60,27,43,129
"278","berlin","2020-13-10",320279,"Brunnenstr. Süd",52.53164,13.40554,"Entire apartment","Entire home/apt",2,1,2,"$77.00",7,120,13,77,1309
"279","berlin","2020-13-10",320305,"Karl-Marx-Allee-Süd",52.51744,13.43315,"Private room in apartment","Private room",2,1,1,"$38.00",4,1124,0,38,1140
"280","berlin","2020-13-10",321295,"Friedenau",52.46401,13.34243,"Entire apartment","Entire home/apt",2,1,2,"$45.00",2,1125,21,45,405
"281","berlin","2020-13-10",321308,"Friedenau",52.46237,13.34418,"Entire apartment","Entire home/apt",2,1,3,"$50.00",2,1125,29,50,50
"282","berlin","2020-13-10",321378,"Brunnenstr. Süd",52.53471,13.40359,"Entire condominium","Entire home/apt",7,2,3,"$126.00",1,1125,23,144.714285714286,1013
"283","berlin","2020-13-10",322463,"Prenzlauer Berg Ost",52.54053,13.43765,"Entire apartment","Entire home/apt",4,NA,2,"$53.00",3,200,1,68.2068965517241,1978
"284","berlin","2020-13-10",323243,"Neuköllner Mitte/Zentrum",52.48348,13.42909,"Private room in apartment","Private room",2,1,0,"$28.00",3,60,0,28,840
"285","berlin","2020-13-10",323250,"Neuköllner Mitte/Zentrum",52.48348,13.42909,"Private room in apartment","Private room",2,1,0,"$28.00",3,31,0,28,840
"286","berlin","2020-13-10",323255,"Neuköllner Mitte/Zentrum",52.48348,13.42909,"Private room in apartment","Private room",3,1,3,"$47.00",3,60,29,47,47
"287","berlin","2020-13-10",323259,"Neuköllner Mitte/Zentrum",52.48348,13.42909,"Private room in apartment","Private room",3,1,3,"$47.00",3,60,14,47,752
"288","berlin","2020-13-10",326608,"nördliche Luisenstadt",52.5022,13.43293,"Entire apartment","Entire home/apt",4,2,4,"$72.00",3,365,0,72,2160
"289","berlin","2020-13-10",327442,"Schöneberg-Süd",52.48071,13.35484,"Private room in apartment","Private room",2,1,1,"$35.00",5,25,0,35,1050
"290","berlin","2020-13-10",329648,"Prenzlauer Berg Nord",52.55223,13.41466,"Private room in apartment","Private room",2,1,1,"$58.00",2,6,28,58,116
"291","berlin","2020-13-10",335273,"Prenzlauer Berg Südwest",52.53769,13.40872,"Entire apartment","Entire home/apt",2,1,1,"$55.00",90,900,0,55,1650
"292","berlin","2020-13-10",336482,"Alexanderplatz",52.52523,13.40631,"Entire apartment","Entire home/apt",2,1,1,"$95.00",4,14,27,95,285
"293","berlin","2020-13-10",341910,"Südliche Friedrichstadt",52.49885,13.40021,"Entire apartment","Entire home/apt",5,1,6,"$65.00",2,1125,30,NA,0
"294","berlin","2020-13-10",344856,"Frankfurter Allee Süd FK",52.51321,13.45825,"Entire apartment","Entire home/apt",2,1,1,"$60.00",1,1125,30,NA,0
"295","berlin","2020-13-10",344986,"Prenzlauer Berg Südwest",52.53754,13.41968,"Private room in apartment","Private room",2,1,2,"$66.00",2,1125,12,65.3333333333333,1176
"296","berlin","2020-13-10",345373,"Otto-Suhr-Allee",52.51821,13.3179,"Entire apartment","Entire home/apt",2,1,1,"$43.00",60,365,28,43,86
"297","berlin","2020-13-10",346404,"Alt  Treptow",52.49329,13.44856,"Entire apartment","Entire home/apt",3,1,1,"$39.00",7,200,0,39.4666666666667,1184
"298","berlin","2020-13-10",347762,"Tempelhofer Vorstadt",52.48836,13.39365,"Private room in apartment","Private room",2,1,1,"$25.00",2,29,0,25.3333333333333,760
"299","berlin","2020-13-10",354033,"Altglienicke",52.41265,13.54988,"Entire house","Entire home/apt",4,2,3,"$74.00",6,20,23,74,518
"300","berlin","2020-13-10",355137,"Schöneberg-Nord",52.49556,13.34563,"Private room in apartment","Private room",1,1,1,"$23.00",20,100,0,23,690
"301","berlin","2020-13-10",355227,"Moabit Ost",52.52353,13.35648,"Entire apartment","Entire home/apt",2,1,2,"$60.00",45,400,0,60,1800
"302","berlin","2020-13-10",355494,"Blankenburg/Heinersdorf/Märchenland",52.58057,13.44523,"Entire apartment","Entire home/apt",6,2,6,"$55.00",2,1125,19,55,605
"303","berlin","2020-13-10",357128,"Schöneberg-Nord",52.49275,13.36883,"Private room in apartment","Private room",2,1,1,"$50.00",3,20,26,50,200
"304","berlin","2020-13-10",357984,"nördliche Luisenstadt",52.50395,13.42005,"Entire apartment","Entire home/apt",2,1,1,"$54.00",3,30,0,54,1620
"305","berlin","2020-13-10",362701,"Karl-Marx-Allee-Süd",52.50445,13.43745,"Entire apartment","Entire home/apt",2,1,1,"$89.00",3,28,0,89.4333333333333,2683
"306","berlin","2020-13-10",362874,"Reuterstraße",52.49058,13.42399,"Entire apartment","Entire home/apt",2,1,1,"$78.00",5,1125,0,78,2340
"307","berlin","2020-13-10",363413,"Prenzlauer Berg Südwest",52.53586,13.42137,"Private room in apartment","Private room",2,1,1,"$56.00",2,12,23,56,392
"308","berlin","2020-13-10",363454,"Tempelhofer Vorstadt",52.49323,13.41183,"Entire apartment","Entire home/apt",4,1,1,"$79.00",2,1000,22,79,632
"309","berlin","2020-13-10",368117,"Südliche Friedrichstadt",52.50774,13.40499,"Private room in apartment","Private room",3,2,2,"$64.00",14,1125,0,63.3333333333333,1900
"310","berlin","2020-13-10",380281,"Pankow Süd",52.55997,13.41787,"Private room in apartment","Private room",2,1,1,"$37.00",4,90,0,37,1110
"311","berlin","2020-13-10",382008,"Frankfurter Allee Süd FK",52.51405,13.45346,"Private room in apartment","Private room",4,1,2,"$32.00",3,90,0,32,960
